,PIDM,CohortTrm,A/C,Cons/SO,TermsElpsd,TermsAtt,CumCrAtt,CumCrErn,CumCrTran,CrAtt/Term,CrErn/Term,SEX,Eth,EthComputed,Citz,BDate,Age,GradAge,DegC,Maj,Prog,Div,ProgCredits_x,CreditGrp,CtlgYr,DegDte,GradAcadYr,FirstDeg,Minor,FTrmCrAtt,TotalNumCourses,RepeatedNumCourses,NumCE,NumCR,NumNC,SuccessNum,NotSuccessNum,<100,100s,200s,300s,>1000,FYrCreditsAttained,FYrCreditsEarned,Bulletin Year,CumCrEarnedWCC,ExcessCr,PELL,CumGPA
15195,953325,201901,A,Cons,11.0,11.0,74.0,74.0,0.0,6.72727272727273,6.72727272727273,M,W,W,Y,1997-07-15,18.0,21.0,AA,DVP,AADVP,BCT,62.0,60-75,2015.0,2019-05-06,2019.0,1,,201509,22.0,0.0,0.0,22.0,0.0,21.0,1.0,2.0,12.0,8.0,0.0,0.0,20.0,20.0,2019.0,74.0,12.0,0,2.816901408
15196,953352,201901,A,Cons,7.0,7.0,74.0,74.0,0.0,10.5714285714286,10.5714285714286,M,W,W,Y,2000-09-28,16.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,18.0,2.0,0.0,0.0,29.0,29.0,2019.0,74.0,14.0,0,3.7762711860000002
15197,953356,201901,A,Cons,7.0,7.0,65.0,62.0,0.0,9.28571428571429,8.85714285714286,M,W,W,Y,2001-06-04,15.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,17.0,1.0,0.0,17.0,0.0,16.0,0.0,0.0,15.0,2.0,0.0,0.0,31.0,31.0,2019.0,62.0,2.0,0,3.52
15198,953378,201901,A,Cons,10.0,8.0,76.0,72.0,0.0,9.5,9.0,F,W,W,Y,1999-02-19,16.0,20.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201601,21.0,0.0,0.0,21.0,0.0,20.0,1.0,0.0,15.0,6.0,0.0,0.0,18.0,18.0,2019.0,72.0,12.0,0,3.5171875
15199,953394,201901,A,Cons,8.0,8.0,86.0,86.0,0.0,10.75,10.75,M,H,H,Y,1999-03-11,17.0,20.0,AA,CJ,AACJ,ATP,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,27.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,16.0,11.0,0.0,0.0,31.0,31.0,2019.0,86.0,26.0,0,3.560869565
15200,953394,201901,A,Cons,8.0,8.0,86.0,86.0,0.0,10.75,10.75,M,H,H,Y,1999-03-11,17.0,20.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,27.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,16.0,11.0,0.0,0.0,31.0,31.0,2019.0,86.0,26.0,0,3.560869565
15201,953422,201901,A,Cons,8.0,8.0,84.0,84.0,0.0,10.5,10.5,F,W,W,Y,2001-10-14,14.0,17.0,AA,BAS,AABAS,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,24.0,24.0,,84.0,24.0,0,3.789705882
15202,953422,201901,A,Cons,8.0,8.0,84.0,84.0,0.0,10.5,10.5,F,W,W,Y,2001-10-14,14.0,17.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,24.0,24.0,2019.0,84.0,24.0,0,3.789705882
15203,953423,201901,A,Cons,7.0,6.0,76.0,76.0,0.0,12.6666666666667,12.6666666666667,F,W,W,Y,2000-12-30,16.0,18.0,AS,HPP,ASHPP,HLT,60.0,60-75,2016.0,2019-05-06,2019.0,0,,201701,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,17.0,3.0,0.0,0.0,29.0,29.0,2019.0,76.0,16.0,0,3.770967742
15204,953425,201901,A,Cons,8.0,7.0,82.0,82.0,0.0,11.7142857142857,11.7142857142857,M,A,A,Y,2001-04-02,15.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,15.0,7.0,0.0,0.0,17.0,17.0,2019.0,82.0,22.0,0,4.0
15205,953426,201901,A,Cons,8.0,8.0,85.0,85.0,0.0,10.625,10.625,M,W,W,Y,2001-07-14,15.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,15.0,7.0,0.0,0.0,22.0,22.0,2019.0,85.0,25.0,0,4.0
15206,953426,201901,A,Cons,8.0,8.0,85.0,85.0,0.0,10.625,10.625,M,W,W,Y,2001-07-14,15.0,17.0,AS,ISPC,ASISPC,BCT,64.0,60-75,2017.0,2019-05-06,2019.0,1,,201609,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,15.0,7.0,0.0,0.0,22.0,22.0,2019.0,85.0,21.0,0,4.0
15207,953427,201901,A,Cons,8.0,7.0,74.0,70.0,0.0,10.5714285714286,10.0,M,W,W,Y,2001-05-16,15.0,17.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,19.0,1.0,0.0,19.0,0.0,18.0,0.0,0.0,16.0,3.0,0.0,0.0,16.0,16.0,2019.0,70.0,10.0,0,3.8357142860000004
15208,953428,201901,A,Cons,10.0,10.0,81.0,81.0,0.0,8.1,8.1,F,W,W,Y,1999-03-25,16.0,20.0,AS,HPP,ASHPP,HLT,60.0,60-75,2016.0,2019-05-06,2019.0,0,,201601,27.0,0.0,1.0,26.0,0.0,27.0,0.0,0.0,18.0,8.0,0.0,1.0,19.0,19.0,2019.0,81.0,21.0,0,3.48125
15209,953430,201901,A,Cons,8.0,8.0,69.0,69.0,0.0,8.625,8.625,F,B,B,Y,2000-06-21,16.0,18.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,15.0,7.0,0.0,0.0,19.0,19.0,2019.0,69.0,9.0,0,3.75862069
15210,953439,201901,A,Cons,8.0,8.0,71.0,71.0,0.0,8.875,8.875,F,W,W,Y,2000-09-09,15.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,20.0,0.0,0.0,20.0,0.0,19.0,1.0,0.0,18.0,2.0,0.0,0.0,19.0,19.0,2019.0,71.0,11.0,0,3.1051724139999997
15211,953440,201901,A,Cons,7.0,6.0,72.0,72.0,0.0,12.0,12.0,F,W,W,Y,2001-10-24,15.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,16.0,3.0,0.0,0.0,33.0,33.0,2019.0,72.0,12.0,0,3.8155172410000002
15212,953448,201901,A,SO,10.0,8.0,70.0,66.0,0.0,8.75,8.25,F,H,H,Y,1998-11-09,17.0,20.0,AA,LAT,AALAT,HSS,60.0,60-75,2015.0,2019-05-06,2019.0,1,,201601,21.0,0.0,0.0,21.0,0.0,19.0,2.0,0.0,13.0,8.0,0.0,0.0,20.0,20.0,2019.0,66.0,6.0,0,3.261403509
15213,953451,201901,A,SO,12.0,11.0,97.0,93.0,0.0,8.81818181818182,8.45454545454546,M,H,H,Y,2001-05-30,13.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201505,28.0,0.0,1.0,27.0,0.0,27.0,1.0,0.0,20.0,7.0,0.0,1.0,7.0,7.0,2019.0,93.0,33.0,0,3.158024691
15214,953457,201901,A,Cons,7.0,6.0,60.0,60.0,0.0,10.0,10.0,M,W,W,Y,2001-09-17,15.0,17.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,16.0,2.0,0.0,0.0,20.0,20.0,2019.0,60.0,0.0,0,3.678723404
15215,953458,201901,A,Cons,8.0,7.0,77.0,77.0,0.0,11.0,11.0,F,W,W,Y,2001-09-02,14.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201609,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,17.0,3.0,0.0,0.0,22.0,22.0,2019.0,77.0,17.0,0,3.95483871
15216,953460,201901,A,Cons,11.0,10.0,88.0,88.0,0.0,8.8,8.8,F,W,W,Y,2001-01-25,14.0,18.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201509,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,2.0,2.0,2019.0,88.0,28.0,0,4.0
15217,953460,201901,A,Cons,11.0,10.0,88.0,88.0,0.0,8.8,8.8,F,W,W,Y,2001-01-25,14.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201509,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,2.0,2.0,2019.0,88.0,28.0,0,4.0
15218,953481,201901,A,Cons,7.0,7.0,74.0,74.0,0.0,10.5714285714286,10.5714285714286,F,W,W,Y,2001-04-19,15.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,18.0,2.0,0.0,0.0,28.0,28.0,2019.0,74.0,14.0,0,3.383606557
15219,953506,201901,A,Cons,8.0,8.0,83.0,83.0,0.0,10.375,10.375,M,W,W,Y,2000-12-15,15.0,18.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,16.0,5.0,0.0,0.0,22.0,22.0,2019.0,83.0,23.0,0,3.931428571
15220,953506,201901,A,Cons,8.0,8.0,83.0,83.0,0.0,10.375,10.375,M,W,W,Y,2000-12-15,15.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,16.0,5.0,0.0,0.0,22.0,22.0,2019.0,83.0,23.0,0,3.931428571
15221,953507,201901,A,Cons,8.0,7.0,78.0,78.0,0.0,11.1428571428571,11.1428571428571,M,W,W,Y,2001-01-04,15.0,18.0,AS,CSPJ,ASCSPJ,BCT,60.0,60-75,2016.0,2019-05-06,2019.0,1,,201609,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,14.0,7.0,0.0,0.0,16.0,16.0,2019.0,78.0,18.0,0,3.8453125
15222,953509,201901,A,Cons,11.0,6.0,60.0,60.0,3.0,10.0,9.5,F,W,W,Y,1997-09-03,17.0,21.0,AS,ENVS,ASENVS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201509,19.0,0.0,0.0,19.0,0.0,18.0,1.0,0.0,16.0,3.0,0.0,0.0,27.0,27.0,2019.0,57.0,0.0,1,3.5125
15223,953534,201901,A,Cons,9.0,9.0,84.0,67.0,0.0,9.33333333333333,7.44444444444444,M,W,W,Y,1999-06-08,16.0,19.0,AS,MSAS,ASMSAS,MSE,60.0,60-75,2017.0,2019-05-06,2019.0,0,,201605,23.0,4.0,0.0,23.0,0.0,18.0,1.0,0.0,16.0,7.0,0.0,0.0,23.0,16.0,2019.0,67.0,7.0,0,3.789830508
15224,953536,201901,A,Cons,7.0,6.0,62.0,62.0,0.0,10.3333333333333,10.3333333333333,F,W,W,Y,2001-09-02,15.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,14.0,2.0,0.0,0.0,22.0,22.0,2019.0,62.0,2.0,0,3.3020408160000003
15225,953712,201901,A,Cons,10.0,10.0,104.5,104.5,0.0,10.45,10.45,F,W,W,Y,1999-08-08,16.0,19.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201601,32.0,0.0,0.0,32.0,0.0,28.0,4.0,0.0,24.0,8.0,0.0,0.0,34.0,34.0,2019.0,104.5,44.5,0,3.116346154
15226,953712,201901,A,Cons,10.0,10.0,104.5,104.5,0.0,10.45,10.45,F,W,W,Y,1999-08-08,16.0,19.0,AAS,PHOT,APPHOT,BCT,62.0,60-75,2017.0,2019-05-06,2019.0,1,,201601,32.0,0.0,0.0,32.0,0.0,28.0,4.0,0.0,24.0,8.0,0.0,0.0,34.0,34.0,2019.0,104.5,42.5,0,3.116346154
15227,953719,201901,A,Cons,10.0,10.0,108.5,108.5,0.0,10.85,10.85,M,W,W,Y,2000-11-13,15.0,18.0,AAS,OST,APOST,BCT,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201601,38.0,0.0,0.0,38.0,0.0,36.0,2.0,0.0,26.0,12.0,0.0,0.0,26.0,26.0,2019.0,108.5,48.5,0,3.176851852
15228,953739,201901,A,Cons,7.0,7.0,74.0,70.0,0.0,10.5714285714286,10.0,M,W,W,Y,2000-08-14,16.0,18.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,21.0,0.0,0.0,21.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,0.0,32.0,32.0,2019.0,70.0,10.0,0,3.07
15229,953792,201901,A,Cons,10.0,10.0,87.0,87.0,0.0,8.7,8.7,F,2,Z,Y,1999-07-23,16.0,19.0,AA,LAT,AALAT,HSS,60.0,60-75,2015.0,2019-05-06,2019.0,0,,201601,31.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,26.0,5.0,0.0,0.0,33.0,33.0,2019.0,87.0,27.0,0,3.951086957
15230,953792,201901,A,Cons,10.0,10.0,87.0,87.0,0.0,8.7,8.7,F,2,Z,Y,1999-07-23,16.0,19.0,AS,HPP,ASHPP,HLT,60.0,60-75,2015.0,2019-05-06,2019.0,0,,201601,31.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,26.0,5.0,0.0,0.0,33.0,33.0,2019.0,87.0,27.0,0,3.951086957
15231,953898,201901,A,SO,11.0,8.0,83.0,69.0,0.0,10.375,8.625,M,W,W,Y,1997-04-04,18.0,22.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201509,25.0,2.0,0.0,25.0,0.0,21.0,2.0,0.0,22.0,3.0,0.0,0.0,25.0,12.0,2019.0,69.0,9.0,0,3.4362318839999997
15232,954080,201901,A,Cons,10.0,8.0,93.0,93.0,0.0,11.625,11.625,F,W,W,Y,1999-10-14,16.0,19.0,AS,ENVS,ASENVS,MSE,62.0,60-75,2015.0,2019-05-06,2019.0,0,,201601,27.0,0.0,0.0,27.0,0.0,25.0,2.0,0.0,22.0,5.0,0.0,0.0,27.0,27.0,2019.0,93.0,31.0,0,3.287951807
15233,954080,201901,A,Cons,10.0,8.0,93.0,93.0,0.0,11.625,11.625,F,W,W,Y,1999-10-14,16.0,19.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2017.0,2019-05-06,2019.0,0,,201601,27.0,0.0,0.0,27.0,0.0,25.0,2.0,0.0,22.0,5.0,0.0,0.0,27.0,27.0,2019.0,93.0,33.0,0,3.287951807
15234,954082,201901,A,Cons,7.0,6.0,71.0,71.0,0.0,11.8333333333333,11.8333333333333,F,W,W,Y,2002-02-10,14.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,16.0,3.0,0.0,0.0,24.0,24.0,2019.0,71.0,11.0,0,3.6807017539999998
15235,954257,201901,A,Cons,11.0,10.0,94.0,94.0,0.0,9.4,9.4,M,A,A,Y,2001-05-20,14.0,17.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201509,24.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,17.0,7.0,0.0,0.0,6.0,6.0,2019.0,94.0,34.0,0,3.872151899
15236,954277,201901,A,SO,11.0,8.0,95.0,70.0,0.0,11.875,8.75,M,B,B,Y,1997-05-24,18.0,21.0,AA,DVP,AADVP,BCT,62.0,60-75,2015.0,2019-05-06,2019.0,0,,201509,29.0,1.0,0.0,29.0,0.0,20.0,8.0,2.0,16.0,11.0,0.0,0.0,33.0,33.0,2019.0,70.0,8.0,1,2.732857143
15237,954296,201901,A,Cons,11.0,10.0,85.0,79.0,0.0,8.5,7.9,M,W,W,Y,1996-12-09,18.0,22.0,AA,BAS,AABAS,BCT,60.0,60-75,2015.0,2019-05-06,2019.0,0,,201509,26.0,2.0,0.0,26.0,0.0,24.0,0.0,2.0,16.0,8.0,0.0,0.0,22.0,22.0,,79.0,19.0,0,2.9468354430000003
15238,954345,201901,A,Cons,9.0,8.0,83.0,66.0,0.0,10.375,8.25,F,W,W,Y,1999-12-06,16.0,19.0,AAS,OST,APOST,BCT,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201605,26.0,2.0,0.0,26.0,0.0,16.0,8.0,0.0,18.0,8.0,0.0,0.0,28.0,24.0,2019.0,66.0,6.0,0,2.201694915
15239,954473,201901,A,SO,11.0,7.0,57.0,64.0,24.0,8.14285714285714,5.71428571428571,M,2,Z,Y,1995-09-26,19.0,23.0,AA,LAT,AALAT,HSS,60.0,60-75,2015.0,2019-05-06,2019.0,1,,201509,16.0,2.0,0.0,16.0,0.0,9.0,5.0,0.0,13.0,3.0,0.0,0.0,26.0,22.0,2019.0,40.0,4.0,1,2.505128205
15240,954481,201901,A,Cons,10.0,8.0,81.0,81.0,0.0,10.125,10.125,M,W,W,Y,2001-02-24,14.0,18.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201601,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,17.0,5.0,0.0,0.0,9.0,9.0,2019.0,81.0,21.0,0,3.95942029
15241,954483,201901,A,Cons,11.0,9.0,85.0,85.0,0.0,9.44444444444444,9.44444444444444,F,A,A,Y,2001-01-20,14.0,18.0,AAS,ANIM,APANIM,BCT,63.0,60-75,2017.0,2019-05-06,2019.0,1,,201509,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,2.0,2.0,,85.0,22.0,0,3.9830985919999997
15242,954483,201901,A,Cons,11.0,9.0,85.0,85.0,0.0,9.44444444444444,9.44444444444444,F,A,A,Y,2001-01-20,14.0,18.0,AAS,OST,APOST,BCT,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201509,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,20.0,5.0,0.0,0.0,2.0,2.0,2019.0,85.0,25.0,0,3.9830985919999997
15243,954487,201901,A,Cons,8.0,8.0,73.0,73.0,0.0,9.125,9.125,F,W,W,Y,2000-11-18,15.0,18.0,AS,HPP,ASHPP,HLT,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201609,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,16.0,5.0,0.0,0.0,25.0,25.0,2019.0,73.0,13.0,0,3.2645161289999995
15244,954493,201901,A,Cons,7.0,7.0,74.0,74.0,0.0,10.5714285714286,10.5714285714286,M,W,W,Y,1999-04-15,17.0,20.0,AAS,OST,APOST,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,23.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,20.0,3.0,0.0,0.0,32.0,32.0,2019.0,74.0,14.0,0,4.0
15245,954497,201901,A,Cons,7.0,7.0,71.0,71.0,0.0,10.1428571428571,10.1428571428571,F,W,W,Y,2001-06-30,15.0,17.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,15.0,5.0,0.0,0.0,19.0,19.0,2019.0,71.0,11.0,0,3.8576923080000003
15246,954541,201901,A,SO,8.0,5.0,69.0,69.0,0.0,13.8,13.8,F,W,W,Y,1996-12-24,19.0,22.0,AAS,GRD,APGRD,BCT,64.0,60-75,2016.0,2019-05-06,2019.0,1,,201609,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,12.0,6.0,0.0,0.0,25.0,25.0,2019.0,69.0,5.0,0,3.8438596489999997
15247,954647,201901,A,SO,11.0,8.0,84.5,81.0,0.0,10.5625,10.125,M,W,W,Y,1997-08-25,18.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2015.0,2019-05-06,2019.0,0,,201509,26.0,1.0,0.0,26.0,0.0,24.0,1.0,1.0,16.0,9.0,0.0,0.0,29.0,29.0,,81.0,21.0,1,3.530864198
15248,954649,201901,A,SO,11.0,9.0,85.0,69.0,0.0,9.44444444444444,7.66666666666667,M,W,W,Y,1996-11-19,18.0,22.0,AAS,ATT,APATT,ATP,60.0,60-75,2015.0,2019-05-06,2019.0,1,,201509,26.0,0.0,0.0,26.0,0.0,22.0,4.0,2.0,20.0,4.0,0.0,0.0,21.0,9.0,2019.0,69.0,9.0,0,3.1972602739999996
15249,954899,201901,A,Cons,11.0,9.0,83.0,78.0,0.0,9.22222222222222,8.66666666666667,F,W,W,Y,1997-07-28,18.0,21.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201509,24.0,1.0,0.0,24.0,0.0,23.0,0.0,0.0,20.0,4.0,0.0,0.0,24.0,19.0,2019.0,78.0,18.0,0,3.9409090910000004
15250,954942,201901,A,Cons,7.0,7.0,70.0,70.0,0.0,10.0,10.0,M,W,W,Y,2001-07-03,15.0,17.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,16.0,2.0,0.0,0.0,27.0,27.0,2019.0,70.0,10.0,0,3.927586207
15251,954959,201901,A,Cons,11.0,10.0,64.0,64.0,0.0,6.4,6.4,M,W,W,Y,1995-10-31,19.0,23.0,AAS,ASRV,APASRV,ATP,60.0,60-75,2015.0,2019-05-06,2019.0,1,,201509,20.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,14.0,5.0,0.0,0.0,16.0,16.0,2019.0,64.0,4.0,0,3.801724138
15252,954976,201901,A,Cons,10.0,8.0,90.5,87.5,0.0,11.3125,10.9375,M,A,A,F,1992-03-14,23.0,27.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2016.0,2019-05-06,2019.0,1,,201601,25.0,0.0,0.0,25.0,0.0,24.0,1.0,2.0,17.0,6.0,0.0,0.0,29.0,29.0,2019.0,87.5,27.5,0,3.832432432
15253,955015,201901,A,Cons,12.0,11.0,111.0,108.0,0.0,10.0909090909091,9.81818181818182,F,W,W,Y,1990-11-02,24.0,28.0,AA,TCD,AATCD,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201505,36.0,1.0,0.0,36.0,0.0,34.0,1.0,1.0,20.0,15.0,0.0,0.0,38.0,38.0,2019.0,108.0,48.0,1,3.870093458
15254,955273,201901,A,Cons,11.0,9.0,75.0,74.0,3.0,8.33333333333333,7.88888888888889,F,W,W,Y,1996-09-19,18.0,22.0,AA,HUST,AAHUST,HSS,61.0,60-75,2015.0,2019-05-06,2019.0,0,,201509,23.0,0.0,0.0,23.0,0.0,22.0,1.0,1.0,12.0,10.0,0.0,0.0,22.0,18.0,2019.0,71.0,13.0,0,3.5169014080000003
15255,955473,201901,A,Cons,7.0,7.0,70.0,67.0,0.0,10.0,9.57142857142857,F,W,W,Y,2001-08-11,15.0,17.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,1,,201701,19.0,1.0,0.0,19.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,0.0,27.0,27.0,2019.0,67.0,7.0,0,3.977777778
15256,955529,201901,A,Cons,11.0,11.0,126.0,83.0,0.0,11.4545454545455,7.54545454545455,M,W,W,Y,1997-10-15,17.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2018.0,2019-05-06,2019.0,0,01B1,201509,41.0,9.0,0.0,41.0,0.0,26.0,6.0,1.0,26.0,14.0,0.0,0.0,25.0,18.0,,83.0,23.0,1,2.497674419
15257,955530,201901,A,Cons,7.0,7.0,60.0,60.0,0.0,8.57142857142857,8.57142857142857,F,H,H,Y,2001-06-28,15.0,17.0,AA,LAT,AALAT,HSS,60.0,60-75,2018.0,2019-05-06,2019.0,0,,201701,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,13.0,5.0,0.0,0.0,17.0,17.0,2019.0,60.0,0.0,0,3.210416667
15258,955668,201901,A,Cons,12.0,11.0,87.0,110.0,26.0,7.90909090909091,7.63636363636364,M,W,W,Y,1987-07-28,27.0,31.0,AAS,NURS,APNURS,HLT,60.0,60-75,2017.0,2019-05-06,2019.0,0,,201505,21.0,1.0,0.0,21.0,0.0,20.0,0.0,1.0,15.0,5.0,0.0,0.0,29.0,26.0,2019.0,84.0,50.0,1,3.76
15259,956592,201901,A,Cons,11.0,9.0,80.5,95.5,15.0,8.94444444444444,8.94444444444444,F,W,W,Y,1981-10-17,33.0,37.0,AAS,NURE,APNURE,HLT,71.0,60-75,2017.0,2019-05-06,2019.0,0,,201509,23.0,0.0,0.0,23.0,0.0,23.0,0.0,1.0,15.0,7.0,0.0,0.0,18.0,18.0,,80.5,24.5,1,3.892537313
15260,956592,201901,A,Cons,11.0,9.0,80.5,95.5,15.0,8.94444444444444,8.94444444444444,F,W,W,Y,1981-10-17,33.0,37.0,AS,HPP,ASHPP,HLT,60.0,60-75,2017.0,2019-05-06,2019.0,0,,201509,23.0,0.0,0.0,23.0,0.0,23.0,0.0,1.0,15.0,7.0,0.0,0.0,18.0,18.0,2019.0,80.5,35.5,1,3.892537313
15261,956628,201901,A,Cons,11.0,10.0,111.0,96.0,0.0,11.1,9.6,F,H,H,Y,1991-12-30,23.0,27.0,AAS,NURS,APNURS,HLT,60.0,60-75,2017.0,2019-05-06,2019.0,0,,201509,30.0,5.0,0.0,30.0,0.0,25.0,0.0,0.0,25.0,5.0,0.0,0.0,30.0,26.0,2019.0,96.0,36.0,1,3.111494253
15262,957278,201901,A,SO,12.0,9.0,56.0,71.0,15.0,6.22222222222222,6.22222222222222,F,W,W,Y,1980-03-26,35.0,39.0,AAS,PTA,APPTA,HLT,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201505,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,13.0,8.0,0.0,0.0,,,2019.0,56.0,11.0,0,3.9478260869999997
15263,957445,201901,A,Cons,11.0,9.0,105.5,98.0,0.0,11.7222222222222,10.8888888888889,M,W,W,Y,1996-09-20,18.0,22.0,AAS,OST,APOST,BCT,60.0,60-75,2017.0,2019-05-06,2019.0,1,,201509,32.0,1.0,0.0,32.0,0.0,28.0,3.0,1.0,21.0,10.0,0.0,0.0,32.0,28.0,2019.0,98.0,38.0,0,2.918367347
15264,957467,201901,A,Cons,8.0,7.0,87.0,83.0,0.0,12.4285714285714,11.8571428571429,M,W,W,Y,1998-01-07,18.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2016.0,2019-05-06,2019.0,0,,201609,28.0,1.0,0.0,28.0,0.0,27.0,0.0,0.0,17.0,11.0,0.0,0.0,34.5,30.5,,83.0,23.0,0,3.9142857139999996
